time,timestamp,position,velocity,acceleration,jerk,yaw,yawspeed
2024/03/05 02:10:32.380926664,1709604632380248,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.388611024,1709604632388271,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.397351029,1709604632396093,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.404459655,1709604632404097,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.412182663,1709604632411961,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.419318379,1709604632419115,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.428582278,1709604632428076,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.435716490,1709604632435484,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.443485944,1709604632443228,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.451594131,1709604632451368,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.460759517,1709604632460396,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.467456940,1709604632467218,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.475929368,1709604632475559,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.483921552,1709604632483465,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.491891555,1709604632491382,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.499717565,1709604632499477,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.508375343,1709604632508069,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.517046852,1709604632516611,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.523430131,1709604632523130,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.530893907,1709604632530690,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.539133754,1709604632538877,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.547936999,1709604632547569,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.555961707,1709604632555739,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.563086729,1709604632562868,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.571517564,1709604632571281,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.581094950,1709604632580740,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.588702438,1709604632588202,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.596195486,1709604632595820,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.605531607,1709604632605084,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.613406717,1709604632612684,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.619770106,1709604632619315,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.628760119,1709604632628299,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.636113527,1709604632635839,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.644671270,1709604632644222,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.652796492,1709604632652293,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.662447706,1709604632661304,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.670896897,1709604632668119,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.677457331,1709604632676134,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.684949904,1709604632684587,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.692568365,1709604632692091,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.701575637,1709604632701285,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.709317647,1709604632708283,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.717723652,1709604632717401,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.724606489,1709604632724102,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.734607020,1709604632733368,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.741927679,1709604632741122,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.748368561,1709604632748064,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.756593482,1709604632756155,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.765612012,1709604632765233,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.772340133,1709604632772110,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.780861363,1709604632780403,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.788222504,1709604632787838,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.796703668,1709604632796506,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.805190940,1709604632804573,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.812998301,1709604632812573,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.819511010,1709604632819273,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.828110800,1709604632827525,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.834991169,1709604632834796,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.843555910,1709604632843298,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.851092896,1709604632850891,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.860077907,1709604632859657,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.867108272,1709604632866911,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.874960253,1709604632874804,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.883022092,1709604632882826,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.891345316,1709604632891205,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.899092068,1709604632898885,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.908184690,1709604632907951,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.915053432,1709604632914860,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.923328305,1709604632922956,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.931194198,1709604632931009,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.939153622,1709604632938939,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.947124427,1709604632946892,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.954847589,1709604632954695,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.963080774,1709604632962875,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.971030229,1709604632970840,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.979495049,1709604632978981,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.986913554,1709604632986775,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:32.995292510,1709604632995104,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.3097437,1709604633002954,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.11989932,1709604633011563,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.19042322,1709604633018844,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.27471700,1709604633027130,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.34981429,1709604633034782,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.42950576,1709604633042742,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.51035051,1709604633050844,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.59615543,1709604633059417,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.67644408,1709604633067419,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.75623219,1709604633075440,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.83258778,1709604633083058,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.92448321,1709604633092076,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.98754058,1709604633098605,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.107191971,1709604633106996,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.115798806,1709604633115517,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.124365790,1709604633124026,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.132777140,1709604633132041,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.140698838,1709604633139792,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.146915610,1709604633146755,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.154712039,1709604633154584,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.163545321,1709604633163120,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.171048431,1709604633170853,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.179424451,1709604633179151,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.187070391,1709604633186894,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.195589397,1709604633195369,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.203324573,1709604633203133,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.211479255,1709604633211247,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.219003025,1709604633218823,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.227327104,1709604633226848,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.235052085,1709604633234856,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.243756768,1709604633243424,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.250972135,1709604633250796,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.259271594,1709604633259114,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.267091665,1709604633266902,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.276019707,1709604633275650,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.283950968,1709604633283747,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.292817292,1709604633292200,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.299992148,1709604633299766,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.308191177,1709604633307986,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.315212089,1709604633315018,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.322971811,1709604633322763,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.331383274,1709604633331177,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.338743269,1709604633338614,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.347321721,1709604633347119,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.355037951,1709604633354902,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.364036237,1709604633363812,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.371516589,1709604633371250,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.379133685,1709604633378949,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.387098695,1709604633386920,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.395788815,1709604633395548,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.403107707,1709604633402918,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.411548633,1709604633411286,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.419244684,1709604633419045,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.428356189,1709604633428130,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.435249727,1709604633435079,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.444021061,1709604633443739,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.451099168,1709604633450935,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
2024/03/05 02:10:33.459641059,1709604633459350,"[10.0, 0.0, -10.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5707900524139404,0.0
